"","combined_pvalue","adjusted_pvalue"
"UQCRC1",0.0188894246964337,1
"LAPTM4A",0.631931191535605,1
"KIFC1",0.0949544435607795,1
"GDI2",0.034251691813146,1
"ELOVL5",0.75081460453338,1
"BAD",0.0974487886114788,1
"SLC20A1",0.0881305468711516,1
"TIMM50",0.429705654689249,1
"CREB1",0.002843599698934,0.290542395967069
"RAB38",0.0944123593590802,1
"IDH1",0.039565730297137,1
"RAB10",0.0674686939362864,1
"CCM2",0.241779074727548,1
"RASA4",0.259939117368255,1
"COL8A1",0.000388591796379845,0.0621282460971541
"ERBB2IP",0.0110607339379318,0.795645826512401
"TKT",0.235094817988238,1
"EIF3H",0.31688137343642,1
"ABCC5",0.871871659393426,1
"CXXC5",0.336829080006122,1
"SF1",0.355913374428384,1
"VAMP7",0.800616552930145,1
"SRC",0.362132554693111,1
"ANKH",0.0010047603100104,0.134235400154282
"S100A16",0.0623440185160951,1
"VMP1",0.0764796649408408,1
"LAD1",0.325699007706788,1
"TPI1",0.000232814686809246,0.0400142152092714
"GOLGA4",0.0608304309626608,1
"NUB1",0.891976478418825,1
"KDELR2",0.0927495957057903,1
"CTPS2",0.0115428675860046,0.818674443179224
"SOX11",0.139684172651649,1
"SIAE",0.207847265077233,1
"ARL8B",0.455838763720029,1
"PBX2",0.233341190342922,1
"PURA",0.355839796992747,1
"GBA",0.10431697139615,1
"SPPL3",0.0765680733720729,1
"TIPRL",0.623618270581792,1
"HIP1",0.439084108845269,1
"ISYNA1",0.517596984066751,1
"WDR26",0.101090702616382,1
"HDGFRP2",0.10023084210284,1
"SOD2",1.99285032920216e-14,3.30703389370992e-11
"TRA2B",0.659649077446127,1
"SLC2A1",0.459703360818783,1
"MAEA",0.679082696383636,1
"COMMD1",0.148131505098224,1
"FARSA",0.483942885045125,1
"ARHGEF2",0.190518331735342,1
"ARFIP2",0.300778579058524,1
"ILF2",0.00741444258841806,0.609936469785059
"SNRPA1",0.365532535223336,1
"MAGOHB",0.472361911518021,1
"USMG5",0.185075908450851,1
"COPS5",0.0162594807689664,1
"SLC39A6",0.225287669204988,1
"OCIAD1",0.0287419052305444,1
"IKZF3",0.62617100717153,1
"NSUN2",0.189918527667112,1
"CHMP1A",0.588706808491611,1
"CD99",0.0569130703065891,1
"DRG1",0.345368140465013,1
"MYCBP2",0.854770592994628,1
"ZSCAN18",0.27497287493152,1
"MBOAT2",0.122755031775477,1
"C3",3.26394704153188e-07,0.000125659420269782
"POLDIP3",0.510008814013789,1
"VCAN",8.98447982677908e-13,1.09174262448037e-09
"GOLGB1",0.791795526076472,1
"EIF3F",0.341472344557727,1
"ESYT1",0.0708998310946584,1
"RHOA",0.0633961735605756,1
"PYCRL",0.0637203847154874,1
"TTC37",0.102065147158637,1
"AP3S1",0.0220786548972649,1
"SERPINA5",6.20047496679987e-09,3.55228362267531e-06
"LGALS3BP",0.00478308919098552,0.432007625384188
"CREG1",0.000786384778221905,0.11163422491886
"PNPLA4",0.0952622792906649,1
"PREPL",0.747238320796681,1
"STIM1",0.461234600384128,1
"HNRNPA0",0.10655385082222,1
"GLS",0.155478220122711,1
"LAMTOR3",0.251200243037192,1
"ZBTB7A",0.728148381009943,1
"CBR1",0.116516957238407,1
"COL1A1",5.55111512312578e-17,1.6696375856126e-13
"MYLK",0.00199225930124314,0.223486107860534
"JOSD1",0.338643615723668,1
"STXBP5",0.268539738759932,1
"RTN4",8.83246012106653e-07,0.000293832913633308
"KRT18",0.153405778528368,1
"ANXA5",0.00476188585211712,0.431565203395554
"PSMA2",0.0666913632052559,1
"SNX3",0.0880021983140799,1
"MLLT4",0.577993810322137,1
"UGGT1",0.0075101465763005,0.612699641548097
"DGAT1",0.309668937487799,1
"ZNF395",0.470903539370343,1
"LIPA",0.64366163073469,1
"ABHD12",0.205950510508219,1
"TCERG1",0.537016966147805,1
"PTTG1IP",0.187413826555465,1
"NR2F6",0.230358543003888,1
"RAP1A",0.492137480410932,1
"RIN2",0.0722467412054797,1
"EPHB3",0.162962834605126,1
"NCOA4",0.058009354020702,1
"RP11-345J4.5",0.697607950167089,1
"GLYR1",0.187783784525255,1
"PDXDC1",0.0508445062450631,1
"LEPROTL1",0.347323529650114,1
"CSNK1A1",0.270247417847151,1
"RNF13",0.642685495813195,1
"CENPB",0.00113846769455284,0.147278629021343
"SYT7",0.028060716134918,1
"NEK9",0.365326926162359,1
"SCGB2A2",5.04986693883325e-06,0.00147284807622179
"ZBTB43",0.291361535570033,1
"SF3B2",0.34710077162852,1
"PDE4DIP",0.581325089678854,1
"CHD6",0.17059257865304,1
"PDAP1",0.120537350949518,1
"TRAM1",0.00935111416967771,0.715226899734458
"EVL",0.896168921844893,1
"C9orf16",0.0100659920029136,0.749870077807716
"EMB",0.122300505542935,1
"KIF5B",0.042403090178791,1
"BSG",2.19771142412339e-06,0.000691259632465806
"KMT2E",0.0663833624642091,1
"WDR1",0.154230553896052,1
"EGR3",0.669534612040587,1
"TIMM9",0.364540470110151,1
"SLC1A4",0.280089720364683,1
"COMMD6",0.105584303244976,1
"TMEM230",0.935550232818052,1
"OAS2",0.806643750848655,1
"RARS",0.192988100901953,1
"CTSC",0.553079719688545,1
"LAMTOR4",0.0398042871634069,1
"ASF1A",0.244691989763459,1
"MCM3",0.651689015947012,1
"APOC1",1.70890127647039e-05,0.00442146296000498
"SLC16A2",0.475679876770396,1
"LMO7",0.470983562352215,1
"IGF1",0.117456616793733,1
"CALU",0.0143494091318044,0.96851521955581
"SMYD3",0.0121479203260342,0.851384273982585
"MCMDC2",0.561166510652328,1
"ZNF32",0.494517996408021,1
"P3H3",0.0996990512975997,1
"TRIM28",0.195787044719042,1
"PTPRF",0.0502725203199042,1
"FAU",7.93810916999149e-09,4.44202069186324e-06
"UROS",0.595534877795933,1
"TSPAN14",0.535910998202672,1
"WDR61",0.755099753006425,1
"DTX2",0.630694812654814,1
"PKM",0.352301236727897,1
"ARHGDIA",0.196090473064307,1
"CDK5RAP3",0.295037042250363,1
"CBWD3",0.0193298843368721,1
"SRP54",0.349953182463921,1
"ASH1L",0.221529500285024,1
"TMED7",0.35070286049558,1
"CDV3",0.028970788284899,1
"ANP32B",0.409150944215663,1
"GOLT1B",0.527911176094714,1
"EIF3C",0.492197038120852,1
"FBRSL1",0.19776167799454,1
"RSL1D1",0.204417930784621,1
"SCP2",0.465888024023521,1
"CLEC11A",0.231008235575888,1
"BEX4",0.366784344094904,1
"SLC35C2",0.268043985796036,1
"ITGB1",0.03909638157583,1
"ARPC1B",0.519871369110277,1
"DDOST",0.0141700305306534,0.959297590219023
"DECR1",0.421094384861456,1
"TMEM167A",0.0744154921035162,1
"PGK1",0.0357515799991066,1
"SLC35A2",0.0054390010965919,0.48022859379085
"CCDC152",0.000181546351641748,0.0326074205068049
"RAP2B",0.000892058057190115,0.123006951205571
"MZT1",0.615331661915234,1
"DUSP4",0.473557614246737,1
"HNRNPDL",0.531421190252532,1
"TRIOBP",0.794019594382297,1
"ERGIC1",0.122459884191522,1
"DNAJA4",0.388603385300703,1
"DEPTOR",0.107137993332092,1
"SMAD7",0.145528323769947,1
"PSMD8",3.44088299020218e-07,0.000131047781114776
"MARCH6",0.352707804699809,1
"GTPBP2",0.749616047696313,1
"ATOX1",0.235382774108672,1
"SSRP1",0.4659296303973,1
"AP3D1",0.243312447452525,1
"PLEKHB2",0.481601554531647,1
"NDUFB7",0.260716289727111,1
"NACA2",0.520805824586565,1
"H3F3B",0.016982082621077,1
"CLDN3",0.00940298437461357,0.715226899734458
"BSPRY",0.889018241251285,1
"WDR83OS",0.147183890335364,1
"FBLN1",0.0200676914975877,1
"UBE2Q1",0.072993575305984,1
"CARKD",0.721300614463419,1
"BABAM1",0.328292182111402,1
"GRHPR",0.891375336229571,1
"PPP2CB",0.0263092707058573,1
"PAPD5",0.303048130522043,1
"YIF1B",0.000242280235007775,0.0414928845375277
"BCL2L13",0.0557557979721895,1
"TALDO1",0.724250418776143,1
"ATP13A1",0.569808956540638,1
"EXOSC4",0.0514569391742934,1
"SETX",0.494793230470869,1
"UBE2L6",0.591149999203016,1
"PLTP",0.142100445849466,1
"NDUFA7",0.434212655548682,1
"PIK3C2A",0.609963766998559,1
"RPS17",0.00217075858464932,0.239600102280907
"BCAP31",9.35932687174956e-05,0.0185073663831019
"NPIPA3",0.591400682318496,1
"NCOA5",0.47183450503715,1
"CLIC1",0.77802287447459,1
"DAZAP2",0.0809399589536631,1
"ORMDL3",4.57054467437601e-05,0.0104739530958037
"MANF",0.883343321858602,1
"ITFG3",0.525763792623408,1
"MYEOV2",0.709248089066252,1
"MGAT1",0.612487352493263,1
"CAMK2N1",0.495070782719309,1
"PEX19",0.000406385352315852,0.064331906711698
"PSMC2",0.734560935365183,1
"IMMT",0.257920759231785,1
"MMADHC",0.46638616177051,1
"ENDOD1",0.24723788941681,1
"STX6",0.302651336080749,1
"TMEM165",0.0616598173531017,1
"CYSTM1",0.0293495712226501,1
"CSK",0.275080617579905,1
"MFN2",0.32106592064453,1
"THOP1",0.793161048579907,1
"MRPL34",0.410093535213895,1
"NARS",0.204750022476412,1
"MYADM",0.566643419491283,1
"FERMT2",0.291189500275998,1
"RAB6A",0.070453501687415,1
"ETS1",0.321838934594133,1
"HIF1A",0.123749974751276,1
"CCT2",0.251330602737564,1
"MAP3K7",0.128536893564111,1
"LRRFIP1",0.364066886331219,1
"APEH",0.264029534100158,1
"RAB14",0.696700660887984,1
"SLC35A3",0.468543207346065,1
"OGT",0.0332982940804576,1
"USP47",0.694867761522554,1
"CNOT8",0.442439772368565,1
"RARA",0.703833554262454,1
"MDK",0.00128947301815802,0.159523481378573
"NUFIP2",0.00618569951155823,0.528740266249943
"TMEM248",0.290706844426662,1
"DNAJB9",0.905869660962056,1
"SQSTM1",0.0142233414778445,0.961354590405402
"MFSD1",0.0536878489105864,1
"SLC25A6",0.0734451226780622,1
"PLA2G16",0.136025808288454,1
"SEPT2",0.288304300257469,1
"SMPD4",0.8921555875961,1
"TTC39A",0.0897872505810892,1
"TADA2A",0.732692469501825,1
"ATP9A",0.0663079497586689,1
"MON2",0.113761753531209,1
"IRAK1",0.0240069604112467,1
"HOXB3",0.530262402322601,1
"UPF3A",0.775202319485732,1
"PARVA",0.144689601327098,1
"CLUH",0.0114256706526377,0.812185054984406
"WBP5",0.00651320732453814,0.549897832827365
"CSNK1E",0.204883556149036,1
"ARPC5L",0.168289342512806,1
"CYB5R3",0.143494575099321,1
"NAMPT",0.0692659502537854,1
"ZNF768",0.450615272808511,1
"CPSF7",0.0728860466421586,1
"RND3",0.539447644447547,1
"TMEM134",0.000474242481059595,0.0743402538490926
"MED25",0.149396764386076,1
"PHC2",0.480023149161907,1
"RPS27L",0.358952262447854,1
"ID2",0.434074262298094,1
"RDH10",9.92994659432256e-06,0.00265482787420294
"PNPT1",0.0523295768325044,1
"PAFAH1B1",0.364706537391885,1
"SHTN1",0.376166847724124,1
"DPY30",0.24168421177161,1
"BZW2",0.0484720732972145,1
"C7orf55-LUC7L2",0.571645152150959,1
"NINJ1",0.263040578876791,1
"SYNPO2",0.4706696594454,1
"CERK",0.126268740449179,1
"VAMP5",0.106385664967637,1
"C1orf21",0.228033328056034,1
"SPCS2",0.619814385992581,1
"UBE2G2",0.47802355905842,1
"CREM",0.340416759152062,1
"SELK",0.0691218681647386,1
"EPHX2",0.156555188677998,1
"MARVELD2",0.110097848243492,1
"GNB2",0.0541147499534155,1
"CMBL",0.0678841086911418,1
"CLN3",0.038557480473294,1
"OAF",0.721349790424735,1
"TMEM263",0.123190604262448,1
"IER5L",0.367682395197987,1
"TARDBP",0.0586947409499306,1
"UACA",0.0107511979900647,0.787505238424134
"CMTM3",0.55574528432602,1
"RPRD1B",0.228258187738867,1
"FCGRT",0.0397095128765723,1
"FCGR3A",1.65358652326475e-08,8.64970025902034e-06
"ARMC1",0.492729425463234,1
"NPM1",0.58912058935942,1
"CCDC12",0.513882273856668,1
"CNP",0.414474748344699,1
"SDC4",0.43710009716404,1
"NBPF11",0.158822970007427,1
"RAB1B",5.22827255328151e-06,0.00150661993515837
"NUPL1",0.317252419114506,1
"PTGES2",0.162752259884268,1
"CFL1",0.00256511506455892,0.271304761439933
"SLAIN2",0.00346752136167189,0.337406166991533
"RPS3A",0.0145256561269761,0.976303165762486
"PDCD6",0.695284625452217,1
"FN1",5.55111512312578e-17,1.6696375856126e-13
"C4orf3",0.659444011351075,1
"IFI27",0.000918186058582515,0.12553071197011
"MATR3",0.0496663910420972,1
"NOMO1",0.780739702712133,1
"PDIA4",0.668147276956667,1
"PEX2",0.295042077584277,1
"GDE1",0.15918396723073,1
"IFNAR1",0.190480617211306,1
"RAB27B",0.0103992712957441,0.769930479889916
"IRF2BP2",0.0496646785151073,1
"MROH1",0.765802012535499,1
"CTNND1",0.211718069386022,1
"NPIPB5",0.00831323037016596,0.653702814119084
"CHURC1",0.800159536151398,1
"SDE2",0.692680656912026,1
"RBM5",0.417263023856483,1
"RAB13",0.0774862188853677,1
"ATP6AP1",0.0538290010271128,1
"IGLL5",1.6101289359971e-05,0.00421118958058914
"MRPS12",0.0273163272465511,1
"C1orf43",0.198038901115241,1
"NDRG1",0.837098490886083,1
"PRKDC",0.0875166137007926,1
"CYR61",0.00491690365103525,0.441457469651859
"ARFGAP2",0.407116827647726,1
"USP24",0.0414937690460201,1
"IARS",0.125491423336107,1
"ICA1",0.246859436122673,1
"DDX5",0.663312554828688,1
"COL8A2",0.00213165829871143,0.236368620693272
"XPO1",0.570176342743185,1
"IGFBP2",3.29545685517352e-05,0.00777246170472865
"CD14",0.428795326809646,1
"TIMMDC1",0.00948340967418815,0.718708445015806
"SH3GLB1",0.617586122153942,1
"EMP2",0.205443130763287,1
"TRMT1L",0.876225621899938,1
"FOS",0.000294493146245189,0.0490387408364276
"RHOBTB3",0.639993704879427,1
"CD44",0.000188830163572795,0.0336500866446307
"SDF2",0.614200578476005,1
"KDM5A",0.391212122638948,1
"SNX5",0.447484551700608,1
"COPS6",0.708602684559014,1
"PCGF2",0.000648259115317684,0.095782219371777
"TOP2A",0.040714235734487,1
"CTCF",0.520066523389378,1
"MAPK1",0.351456125319693,1
"HOXB2",0.283623660965199,1
"HYOU1",0.488893865076294,1
"SUPT5H",0.290359091879476,1
"SLC35F6",0.783166583626331,1
"BET1",0.871345220636098,1
"ERGIC3",3.66050684763586e-08,1.74414188244598e-05
"C19orf43",0.266218409896203,1
"PSMC5",0.391587026583641,1
"TM9SF4",0.781299059409793,1
"AGR2",0.00138062840189129,0.167207663163004
"EFHD2",0.198429198411528,1
"DTYMK",0.185620085580823,1
"MAP4",0.232829800445717,1
"GPR108",0.177292506260776,1
"DICER1",0.141315643258881,1
"TLE1",0.259688557800731,1
"GTF2A1",0.727546287871553,1
"PPFIBP1",0.468411528100264,1
"COX8A",0.0587406549076426,1
"EIF4G2",4.82582791399566e-05,0.0110065531995775
"RNF141",0.427928855325862,1
"PCNX",0.0975627058637493,1
"COG3",0.0308493734854489,1
"COPG1",0.243266055209395,1
"RALB",0.519341230388584,1
"HLA-DRA",4.44417280753839e-11,4.11291330554823e-08
"AUTS2",0.644625571496913,1
"CAMSAP2",0.191732908725,1
"POLR2H",0.388205241086837,1
"SMIM14",0.319802207630177,1
"SETD3",0.313839191108006,1
"SLC44A1",0.26806807793682,1
"NBPF10",0.0150011546486973,0.995746166003093
"ZDHHC24",0.105314646221072,1
"MLEC",0.603491712750062,1
"AHCY",0.103317686213788,1
"PRR13",0.631137299784819,1
"APLP2",0.169382493483215,1
"SRP9",0.0812920528296144,1
"ATP6V1H",0.693814588190278,1
"CHD4",0.136914539521779,1
"SMPDL3A",0.0223072959826617,1
"BBS2",0.470388099912205,1
"TSFM",0.452177736564044,1
"CRK",0.429429505955552,1
"ZNF639",0.876739713989035,1
"MCCC2",0.0486081318652296,1
"PRPF19",0.431212371508048,1
"ASS1",0.199417974588202,1
"GGA1",0.497316795120031,1
"PET100",0.0120467740939092,0.846334716731207
"ATP2C2",0.00236043807229813,0.254124799478476
"SEPN1",0.36036051058927,1
"ATP2A2",0.406539911925567,1
"ARHGAP21",0.803008746365558,1
"RPS4X",2.27491817970105e-05,0.00567244682653677
"IER5",0.421730678180213,1
"NSRP1",0.204276151153806,1
"RALGPS2",0.131669685672237,1
"SSU72",0.179119438872512,1
"ADRM1",0.547114425702664,1
"PNPLA2",0.976925407353516,1
"FAM134A",0.454888997001381,1
"SOCS6",0.807843251751181,1
"TSKU",0.000790358226693877,0.111868295849349
"NKTR",0.337585205089029,1
"OLFML3",0.0286462376870854,1
"CLPP",0.0933503933540478,1
"MCM3AP",0.155898899450989,1
"SERPINB1",0.0309631560636108,1
"ADSS",0.151842878017071,1
"CLIC4",0.68765668424418,1
"CTAGE5",0.397439631464373,1
"RNPEPL1",0.0151637179869034,0.999642702491123
"SEMA4C",0.953934502875753,1
"SLX1A",0.17155607001958,1
"SLC25A13",0.779864557991857,1
"ACTN1",0.198764532322327,1
"HOOK3",0.0442404784484437,1
"C9orf41",0.721389569690953,1
"SERPINH1",0.159105131033248,1
"HMCN1",1.04568393000104e-07,4.41425628172176e-05
"SLC30A6",0.706850692981959,1
"LSM8",0.285261308031792,1
"PNMT",0.00778497498516079,0.625767690763569
"ANKIB1",0.138327824235117,1
"CDC42SE2",0.0499453224755244,1
"PYGL",0.00285651781594704,0.291243941338049
"SLIRP",0.333667355835343,1
"BRF1",0.438568504050356,1
"NDUFA6",0.44710950538954,1
"COPA",9.47426892494718e-08,4.03486701701212e-05
"MAP3K1",0.744994294929529,1
"SRSF5",0.531770646045715,1
"RELA",0.54994528749435,1
"MYO1C",0.000164284651615776,0.0298341094308305
"NUP160",0.166518589768185,1
"DCP2",0.299932961119489,1
"ARMCX3",0.0430180968583365,1
"MTA2",0.672432315733196,1
"LMBRD1",0.936735993081495,1
"FBXL20",0.303528580480039,1
"TRAF5",0.445051378126975,1
"SFN",0.70458759083175,1
"LAMC1",0.246782753037347,1
"HIC1",0.0813769468900562,1
"ELF3",0.454848099174325,1
"OGFOD1",0.515380708826382,1
"SNRPB2",0.922720010098865,1
"APOL6",0.00121985535660163,0.155391054854458
"PARP9",0.214571185256074,1
"RAB35",0.425000207425489,1
"ARID1B",0.195161513180961,1
"SMARCB1",0.282496292162921,1
"PLEKHO1",0.337509107957662,1
"HNRNPM",0.737164264906681,1
"TMEM63A",0.994581196957143,1
"CXCL17",0.0156418747077599,1
"HMG20B",0.101101616572782,1
"NOP56",0.969690388981982,1
"MPHOSPH10",0.643889282350418,1
"FAM102A",0.584961352220365,1
"SMIM20",0.740623633240004,1
"MEAF6",0.129936866285033,1
"FAM3C",0.457327686739411,1
"TSC22D3",0.0422698257067841,1
"LDLRAD4",0.488667388460129,1
"PQBP1",0.0878810686588207,1
"COASY",0.746936126250643,1
"ABTB1",0.141707152943447,1
"ZFP36L1",0.000314961154822657,0.051908216088326
"GCC2",0.218430391892725,1
"NDUFA4",0.0376584489871697,1
"HLA-C",9.12335762492944e-11,7.98277651034428e-08
"CRBN",0.298628572643373,1
"MAFB",1.66953117997082e-10,1.4095537451186e-07
"DCUN1D5",0.453755798590726,1
"CHMP2B",0.924568704360234,1
"C1orf35",0.709086418067719,1
"MIA3",0.622095753539343,1
"SNX27",0.323272592735943,1
"TAB2",0.699193427857711,1
"ARHGAP1",0.583869108497232,1
"CIAPIN1",0.611119571140204,1
"TCF4",0.165413081473034,1
"MNT",0.621301211345051,1
"YIPF4",0.476576036543639,1
"AXL",0.720361780113401,1
"RSRC2",0.467246405795564,1
"STRN",0.185015931421751,1
"FUNDC2",0.835346754523278,1
"PLIN3",0.923483306759459,1
"ENTPD6",0.0834537416179738,1
"PLOD2",0.0575810025206788,1
"HDGF",0.360668676332339,1
"TIMM8B",0.768192356743041,1
"CAPS",0.452292287142828,1
"NUDT4",0.556538990162983,1
"PES1",0.129073731874132,1
"TMUB1",0.00108824377347772,0.142308242624341
"SEPT9",0.873280839318556,1
"HMGN3",0.138929012308249,1
"HMGB2",0.687866706160686,1
"PI4KB",0.840008869991996,1
"NFE2L1",0.741767297506779,1
"CMTM4",0.955648553701304,1
"RING1",0.112029453469388,1
"TMED3",0.00220490484340841,0.242812128308207
"PACS2",0.184122830917053,1
"POLDIP2",0.14810341236346,1
"C18orf32",0.825191482176501,1
"GNB4",0.616453088550065,1
"UBE3C",0.729651922544972,1
"FAM84B",0.425529579933431,1
"TMEM242",0.744605885404548,1
"NAP1L1",0.0202366979792135,1
"TSC22D1",0.366481449698602,1
"FAM210B",0.164476705189385,1
"RAB2A",0.584481316154162,1
"E2F5",0.676900508605088,1
"DHX15",0.349198840898993,1
"MYL12B",0.00451131872429761,0.416704076382196
"SDC2",0.184728088855566,1
"SRSF2",0.748071943144528,1
"RNPS1",0.16571551221038,1
"DLG3",0.281144792342815,1
"STAT3",0.430275568545305,1
"CTSL",2.33437271652814e-05,0.00577099503806792
"ITPRIPL2",0.837787174748856,1
"APOL1",0.844495594546469,1
"GSTP1",0.103532094206524,1
"PPP1R13L",0.235290746536147,1
"TINAGL1",0.0761937789439875,1
"PPP3CA",0.00824234669534019,0.64918971254402
"APH1A",0.998781992069891,1
"PDLIM5",0.309570887795172,1
"HSD17B10",0.0746768321637571,1
"ALDH6A1",0.0435319114284273,1
"MME",0.058814334782841,1
"TRIP12",0.0308375007097674,1
"ITGB1BP1",0.682750593040809,1
"EXOC4",0.86041019792717,1
"HN1L",0.479895249038866,1
"NOTCH1",0.199888953552706,1
"IFT140",0.0310295863043996,1
"COL10A1",3.63433808603375e-08,1.74414188244598e-05
"FAAP100",0.594632813430147,1
"ARIH2",0.406992434097341,1
"RNF126",0.240727878457082,1
"CPT1A",0.0526040194365388,1
"HBS1L",0.539748835639473,1
"SPIN1",0.644031473998973,1
"AP2S1",0.0276704547773278,1
"HNRNPK",0.00800810092602677,0.641234716560442
"PIGX",0.458773039230294,1
"VPS29",0.501620656006001,1
"LPCAT1",0.356926898314211,1
"RNF7",0.16633995135069,1
"SHC1",0.00687340739202136,0.573268704437994
"UBL3",0.123352140566691,1
"TMEM261",0.129046839084845,1
"CTNNB1",0.0302728146137696,1
"NDRG2",0.00200228026236798,0.224087882035451
"SPR",0.486763980285335,1
"NDUFA9",0.407016649996503,1
"FPGS",0.334953720584514,1
"SLC39A11",0.37100530776086,1
"ATP5F1",0.213268022925301,1
"SHROOM1",0.0122526769326879,0.853325838958053
"TRIM26",0.534806722825948,1
"MBTPS1",0.554352737551354,1
"STX7",0.193147588912041,1
"E4F1",0.0172634044343833,1
"RPL13A",1.58400381033985e-07,6.51526854974884e-05
"SBNO1",0.380264488538882,1
"PEX16",0.359722455045433,1
"A1BG",0.711075360881229,1
"ATP5O",0.441955255138657,1
"MBD1",0.809743861184931,1
"SLC35E2B",0.759247970078601,1
"FADS2",0.00375147251404229,0.360351226162155
"JCHAIN",0.00440985424981438,0.409691012919436
"C1orf122",0.0131987076550997,0.912607705008008
"ERP29",0.0329893937667778,1
"ATXN1",0.00603862139065514,0.517086794389684
"PDGFRB",0.0589979191135657,1
"EEF1B2",0.0233302411276686,1
"PTPRK",0.0941167304291227,1
"SBDS",0.431217391358386,1
"BPNT1",0.420840292924346,1
"KRT10",0.0561266695783804,1
"COA4",0.277048656523031,1
"QKI",0.185004913950962,1
"SLC38A1",0.291478027810091,1
"CORO1B",0.614773565486131,1
"SH3KBP1",0.412100336339147,1
"CMAS",0.634531894089445,1
"IER3",0.00771721189038688,0.622398727329256
"CEP250",0.452430677944548,1
"PDCD4",0.318896253580136,1
"CTSB",0.000628228080974458,0.0938908853707889
"TBC1D15",0.199215639902319,1
"CYC1",6.41053832679539e-05,0.0139593176062877
"MYO9B",0.32211234657279,1
"SLC46A1",0.0841387681829128,1
"TRPM4",0.250552765340432,1
"TTYH3",0.545034932009654,1
"RNF170",0.755060576856943,1
"CTR9",0.15735040173053,1
"TNFSF10",0.0776948410514685,1
"TTC3",0.14905718013238,1
"CNPY2",0.427113710928099,1
"TSC22D4",0.00125440886547645,0.156797937735599
"HNRNPA1",0.185374933292893,1
"RNF103",0.413779897552364,1
"SERBP1",0.333414258111196,1
"MRS2",0.430647031174547,1
"VAPB",0.00215055573007922,0.237915866383916
"EDEM2",0.802753104696763,1
"TUFM",0.337961314143258,1
"PLEKHJ1",0.0217993797124108,1
"SEC61B",0.301201257518257,1
"KIAA1429",0.180095382383777,1
"PGLS",0.42704697043415,1
"VIM",2.25970464562408e-09,1.43086956879581e-06
"ACSS2",0.0136333773879685,0.937297299532631
"PRDX4",0.168157640849406,1
"BCL3",0.709091983152326,1
"POLD2",0.0222683620249891,1
"FGFR1OP",0.0411679138244861,1
"SF3B6",0.0245868741692207,1
"KRT19",9.32244953455452e-09,5.15671048839124e-06
"PTGES3",0.00484212750550211,0.436372049610024
"SULF2",0.00462730917726445,0.423355040832255
"PSAP",0.0583360367013551,1
"ZBTB37",0.671366591079994,1
"HECTD1",0.0467904183648396,1
"NDUFAB1",0.429327980618914,1
"TOP1",0.400714244775888,1
"CD55",3.40880877514049e-06,0.0010252850331693
"PACS1",0.392374362551827,1
"NCKAP1",0.0101179599608903,0.752576472446913
"SOS1",0.770809273711474,1
"PALLD",3.46058189881759e-08,1.68219329803406e-05
"CNDP2",0.664558574701374,1
"DNTTIP1",0.570425799087162,1
"DHX38",0.651626664321703,1
"MRPS26",0.600885830261435,1
"PTRF",0.00345388693950682,0.337406166991533
"PCSK7",0.0243747503974203,1
"ZNF638",0.269427137840818,1
"SFRP2",5.55111512312578e-17,1.6696375856126e-13
"GPNMB",0.0056714061514298,0.493545935594963
"NAA50",0.213265197806569,1
"VASN",0.682153967731637,1
"RNF114",0.315484894330281,1
"TCF12",0.162269715537876,1
"FAM208B",0.1445668278378,1
"CTXN1",0.713861234483188,1
"FKBP5",0.696423182140889,1
"SET",0.944238995915801,1
"SIK2",0.361437868076155,1
"WDR33",0.331275118118584,1
"MYO5A",0.000478532404198317,0.07476917632579
"RNF115",0.866711189001011,1
"MRPS11",0.0761212197720737,1
"PGRMC1",0.281263230694566,1
"TMEM70",0.688783732241544,1
"CIB1",0.295813805695348,1
"DUSP14",0.0126041371776354,0.875269606080855
"SLC25A25",0.211885289297495,1
"JAM3",0.193812302925538,1
"C17orf62",0.949272659472164,1
"RAB11A",0.190018089574095,1
"CD151",0.00231187475627426,0.250015107951799
"TXNRD2",0.113794018196809,1
"GOT2",0.412474044811702,1
"TMEM106B",0.202856307377793,1
"BFAR",0.0551241927640777,1
"EBAG9",0.517667925918791,1
"COL4A2",0.0780027121058897,1
"ISCA1",0.675779008919437,1
"RRBP1",0.80171268843196,1
"EIF5AL1",0.0045534855833852,0.419793223865076
"METRN",1.56391984118542e-05,0.00411268418358119
"NDUFAF6",0.200037409170455,1
"PCNP",0.73588444156162,1
"ABI1",0.501392944942675,1
"APEX1",0.886152645027534,1
"COL6A2",1.38999185378408e-06,0.000445946702728594
"KDM6A",0.754183365824132,1
"GALNT1",0.0113846501236579,0.811628401265057
"HINT1",0.145414296820837,1
"PTPRA",0.528993861014141,1
"DAP",0.178199331374729,1
"PLEKHF2",0.554762254153803,1
"TK1",0.587962662291958,1
"SRCIN1",0.524177342488731,1
"MRPL19",0.063207839695994,1
"RANBP1",0.819949152808124,1
"IDH2",0.0619436615352513,1
"ANKRD13D",0.0548393452445222,1
"FAM83H",0.350978761016407,1
"PVRL4",0.0854438619122264,1
"TMEM205",0.011787659833314,0.831773693995685
"UNC50",0.832136452776444,1
"CPSF3L",0.135168777787115,1
"FAR1",0.699814418371518,1
"SCAMP3",0.609199979793249,1
"FAM21C",0.637479705859599,1
"MORC4",0.409730631550151,1
"SLC35E1",0.230425675557606,1
"ABHD17C",0.374333715554919,1
"ACBD3",0.20925810228108,1
